date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:46:01	3186/3186	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/logo-light@2x.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/logo-light@2x.png	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:02	37045/37045	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/bootstrap.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/bootstrap.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:02	5549/5549	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/animsition.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/animsition.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:02	97100/97100	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/jquery.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/jquery.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:02	2501/2501	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/countTo.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/countTo.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:02	45321/45321	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/plugins.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/plugins.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:03	22334/22334	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/flexslider.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/flexslider.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:03	70194/70194	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/cube.portfolio.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/cube.portfolio.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:03	35054/35054	---M--	200	added ('OK')	application/javascript	date:Mon,%2018%20Sep%202023%2002:30:53%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/main.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/main.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:04	104628/104628	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/jquery.themepunch.tools.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/jquery.themepunch.tools.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:04	11012/11012	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/rev-slider.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/rev-slider.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:04	54817/54817	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/jquery.themepunch.revolution.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/jquery.themepunch.revolution.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:04	7496/7496	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.actions.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.actions.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:04	7358/7358	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.carousel.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.carousel.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:05	3118/3118	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.kenburn.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.kenburn.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:05	31987/31987	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.layeranimation.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.layeranimation.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:05	6104/6104	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.migration.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.migration.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:06	25827/25827	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.navigation.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.navigation.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:06	8574/8574	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.parallax.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.parallax.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:06	28125/28125	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.slideanims.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.slideanims.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:08	23243/23243	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.video.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/js/extensions/revolution.extension.video.min.js	(from https://themes247.net/html5/construction-template/demo/home-slider-simple.html)
23:46:08	39059/39059	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/animsition.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/animsition.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:08	121254/121254	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:08	16363/16363	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/fontello.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/fontello.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:09	69747/69747	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/animate.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/animate.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:09	31066/31066	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:09	8440/8440	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:09	7348/7348	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/magnific-popup.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/magnific-popup.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:10	6218/6218	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/flexslider.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/flexslider.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:10	15603/15603	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/vegas.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/vegas.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:10	78546/78546	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/cubeportfolio.min.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/cubeportfolio.min.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:10	35483/35483	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:11	59567/59567	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/navigation.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/css/navigation.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:12	115205/115205	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/layers.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/css/layers.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:12	26823/26823	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/woocommerce.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/woocommerce.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:12	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:10%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/icon-plus.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/icon-plus.html	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:12	65126/65126	---M--	200	added ('OK')	text/css	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/shortcodes.css	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:12	1670/1670	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/map-small.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/map-small.png	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:13	1928/1928	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/5-stars@2x.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/5-stars@2x.png	(from https://themes247.net/html5/construction-template/demo/style.css)
23:46:13	2076/2076	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/logo-light.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/logo-light.png	(from https://themes247.net/html5/construction-template/demo/home-slider-full-screen.html)
23:46:15	1073/1073	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/fitText.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/fitText.js	(from https://themes247.net/html5/construction-template/demo/home-hero-slideshow.html)
23:46:15	10330/10330	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/vegas.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/vegas.js	(from https://themes247.net/html5/construction-template/demo/home-hero-slideshow.html)
23:46:15	190385/190385	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/slider/2.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/slider/2.jpg	(from https://themes247.net/html5/construction-template/demo/home-slider-full-screen.html)
23:46:15	383817/383817	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/slider/1.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/slider/1.jpg	(from https://themes247.net/html5/construction-template/demo/home-slider-full-screen.html)
23:46:16	12130/12130	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/typed.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/typed.js	(from https://themes247.net/html5/construction-template/demo/home-hero-slideshow-2.html)
23:46:17	153725/153725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/slider/8.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/slider/8.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:17	138563/138563	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/1r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/1r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:18	100153/100153	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/2r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/2r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:18	112330/112330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/3r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/3r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:18	93667/93667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/4r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/4r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:18	359428/359428	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/slider/9.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/slider/9.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:18	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:17%20GMT	https://themes247.net/html5/construction-template/demo/page-project-detail-1.html	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/page-project-detail-1.html	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:19	112956/112956	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/5r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/5r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	139209/139209	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/6r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/6r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	5063/5063	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/7.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/7.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	4416/4416	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/8.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/8.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	144671/144671	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/7r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/7r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	136749/136749	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/8r.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/8r.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	5871/5871	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/9.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/9.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:20	3942/3942	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/10.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/10.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:21	6155/6155	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/11.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/11.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:21	6966/6966	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/12.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/12.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:21	359837/359837	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/group.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/group.jpg	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:21	5540/5540	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/partners/13.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/partners/13.png	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:22	23890/23890	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/owlCarousel.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/owlCarousel.js	(from https://themes247.net/html5/construction-template/demo/home-2-slider-simple.html)
23:46:22	46953/46953	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/7.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/7.jpg	(from https://themes247.net/html5/construction-template/demo/home-3-hero-slideshow.html)
23:46:22	25160/25160	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/9.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/9.jpg	(from https://themes247.net/html5/construction-template/demo/home-3-hero-slideshow.html)
23:46:23	27827/27827	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/8.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/8.jpg	(from https://themes247.net/html5/construction-template/demo/home-3-hero-slideshow.html)
23:46:23	40726/40726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/10.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/10.jpg	(from https://themes247.net/html5/construction-template/demo/home-3-hero-slideshow.html)
23:46:23	21068/21068	---M--	200	added ('OK')	application/javascript	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/validate.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/validate.js	(from https://themes247.net/html5/construction-template/demo/page-contact.html)
23:46:23	25225/25225	---M--	200	added ('OK')	application/javascript	date:Mon,%2018%20Sep%202023%2002:30:17%20GMT	https://themes247.net/html5/construction-template/demo/assets/js/gmap3.min.js	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/js/gmap3.min.js	(from https://themes247.net/html5/construction-template/demo/page-contact.html)
23:46:24	62345/62345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/team/1.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/team/1.jpg	(from https://themes247.net/html5/construction-template/demo/page-about.html)
23:46:24	53571/53571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/team/2.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/team/2.jpg	(from https://themes247.net/html5/construction-template/demo/page-about.html)
23:46:25	46667/46667	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/team/4.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/team/4.jpg	(from https://themes247.net/html5/construction-template/demo/page-about.html)
